Temperature,Wind Speed,Visibility,Cloud Cover
34.5,0.0,290.0,15.3
35.0,0.0,199.0,10.0
36.0,0.0,141.0,10.0
36.0,0.0,142.0,10.0
36.0,0.0,112.0,10.0
35.9,0.0,268.0,10.0
34.3,0.0,264.0,15.3
28.9,0.0,146.0,3.2
30.0,0.0,107.0,8.0
30.0,0.0,85.0,8.1
30.0,0.0,117.0,10.0
32.9,0.0,96.0,10.0
32.7,0.0,67.0,15.3
33.9,0.0,30.0,10.0
33.0,0.0,291.0,10.0
31.9,0.0,310.0,10.0
31.0,0.0,320.0,10.0
30.0,0.0,345.0,10.0
29.8,0.0,46.0,15.3
30.0,0.0,171.0,10.0
29.0,0.0,82.0,10.0
29.0,0.0,55.0,10.0
29.0,0.0,22.0,10.0
29.0,0.0,360.0,10.0
27.9,0.0,113.0,15.3
28.0,0.0,136.0,10.0
28.0,0.0,210.0,10.0
28.0,0.0,230.0,10.0
28.0,0.0,180.0,10.0
27.0,0.0,105.0,10.0
26.8,0.0,160.0,15.3
27.1,0.0,170.0,10.0
27.1,0.0,200.0,10.0
26.1,0.0,199.0,10.0
27.0,0.0,200.0,10.0
27.0,0.0,222.0,10.0
26.0,0.0,279.0,15.3
26.1,0.0,221.0,10.0
26.1,0.0,182.0,10.0
26.1,0.0,190.0,10.0
27.0,0.0,300.0,10.0
27.1,0.0,281.0,10.0
27.3,0.0,261.0,15.3
29.0,0.0,290.0,10.0
30.0,0.0,270.0,10.0
30.0,0.0,0.0,10.0
32.1,0.0,140.0,10.0
33.0,0.0,280.0,10.0
33.7,0.0,231.0,15.3
36.9,0.0,240.0,10.0
36.0,0.0,230.0,10.0
36.0,0.0,230.0,10.0
35.0,0.0,270.0,10.0
33.0,0.0,280.0,10.0
33.9,0.0,270.0,15.3
34.0,0.0,56.0,10.0
35.0,0.0,63.0,10.0
33.9,0.0,80.0,10.0
34.0,0.0,70.0,10.0
33.9,0.0,90.0,10.0
33.7,0.0,85.0,15.3
33.9,0.0,90.0,10.0
33.0,0.0,90.0,10.0
32.9,0.0,89.0,10.0
31.0,0.0,100.0,10.0
30.0,0.0,100.0,10.0
30.3,0.0,109.0,15.3
30.0,0.0,81.0,10.0
29.0,0.0,100.0,10.0
29.0,0.0,100.0,10.0
29.0,0.0,110.0,10.0
29.0,0.0,145.0,10.0
28.9,0.0,162.4,20.0
28.95,0.0,179.8,14.95
29.0,0.0,197.2,9.9
28.9,0.0,214.6,9.9
28.0,0.0,232.0,10.0
27.9,0.0,272.0,10.0
27.8,0.0,0.0,15.3
28.0,0.0,230.0,10.0
28.0,0.0,230.0,10.0
28.0,0.0,230.0,10.0
28.0,0.0,220.0,10.0
28.0,0.0,210.0,10.0
28.0,0.0,200.0,15.3
28.9,0.0,239.0,10.0
29.0,0.0,259.0,10.0
28.9,0.0,240.0,10.0
28.0,0.0,328.0,10.0
29.0,0.0,260.0,10.0
30.0,0.0,222.0,15.3
31.0,0.0,258.0,10.0
32.0,0.0,240.0,10.0
32.0,0.0,229.0,10.0
33.0,0.0,220.0,10.0
33.9,0.0,220.0,10.0
35.0,0.0,226.0,15.3
36.8,0.0,250.0,10.0
37.0,0.0,259.0,10.0
35.8,0.0,239.0,10.0
36.0,0.0,259.0,10.0
34.9,0.0,297.0,10.0
34.7,0.0,311.0,15.3
36.8,0.0,210.0,10.0
36.9,0.0,122.0,10.0
34.9,0.0,102.0,10.0
34.0,0.0,100.0,10.0
33.9,0.0,89.0,10.0
33.2,0.0,116.0,15.3
32.9,0.0,100.0,10.0
32.0,0.0,119.0,10.0
31.9,0.0,100.0,10.0
31.0,0.0,100.0,10.0
31.0,0.0,90.0,10.0
30.3,0.0,71.0,15.3
30.0,0.0,64.0,10.0
30.0,0.0,72.0,10.0
30.0,0.0,85.0,10.0
30.0,0.0,73.0,10.0
29.0,0.0,210.0,10.0
28.8,0.0,230.0,15.3
28.0,0.0,220.0,10.0
29.0,0.0,210.0,10.0
28.9,0.0,200.0,10.0
29.0,0.0,190.0,10.0
28.9,0.0,296.0,10.0
27.7,0.0,297.0,15.3
27.9,0.0,248.5,10.0
27.0,0.0,200.0,10.0
27.0,0.0,200.0,10.0
27.0,0.0,100.0,10.0
27.0,0.0,0.0,10.0
26.5,0.0,315.0,15.3
27.0,0.0,280.0,10.0
27.0,0.0,0.0,10.0
27.0,0.0,296.0,10.0
27.0,0.0,230.0,10.0
28.0,0.0,244.0,10.0
27.7,0.0,244.0,15.3
29.0,0.0,122.0,10.0
30.0,0.0,0.0,10.0
31.9,0.0,300.0,10.0
32.0,0.0,0.0,10.0
33.0,0.0,310.0,10.0
31.5,0.0,310.0,15.3
33.0,0.0,300.0,10.0
32.0,0.0,330.0,10.0
32.0,0.0,302.0,10.0
32.0,0.0,302.0,10.0
31.9,0.0,300.0,10.0
31.5,0.0,312.0,15.3
32.0,0.0,302.0,10.0
32.0,0.0,331.0,10.0
32.8,0.0,331.0,10.0
32.9,0.0,330.0,10.0
31.9,0.0,311.0,10.0
31.2,0.0,326.0,15.3
30.9,0.0,301.0,10.0
30.0,0.0,320.0,10.0
29.9,0.0,300.0,10.0
29.0,0.0,290.0,10.0
29.0,0.0,319.0,10.0
28.3,0.0,240.0,15.3
28.0,0.0,5.0,10.0
28.0,0.0,299.0,10.0
28.0,0.0,289.0,10.0
28.0,0.0,301.0,10.0
28.0,0.0,235.0,10.0
27.9,0.0,201.0,15.3
27.9,0.0,201.0,10.0
28.0,0.0,191.0,10.0
28.0,0.0,196.0,10.0
28.0,0.0,193.0,10.0
28.0,0.0,225.0,10.0
27.6,0.0,260.0,15.3
28.0,0.0,204.0,10.0
28.0,0.0,249.0,10.0
27.9,0.0,317.0,10.0
27.0,0.0,269.0,10.0
27.0,0.0,206.0,10.0
27.3,0.0,152.0,15.3
27.0,0.0,24.0,10.0
27.0,0.0,250.0,10.0
27.0,0.0,0.0,10.0
27.0,0.0,350.0,10.0
28.0,0.0,330.0,10.0
27.4,0.0,0.0,15.3
29.0,0.0,290.0,10.0
30.0,0.0,328.0,10.0
30.9,0.0,278.0,10.0
31.0,0.0,0.0,10.0
31.0,0.0,24.0,10.0
31.5,0.0,283.0,15.3
33.9,0.0,60.0,10.0
33.0,0.0,120.0,10.0
32.9,0.0,43.0,10.0
34.0,0.0,60.0,10.0
32.0,0.0,360.0,10.0
33.8,0.0,272.0,15.3
33.8,0.0,19.0,10.0
34.0,0.0,19.0,10.0
33.9,0.0,19.0,10.0
32.0,0.0,20.0,10.0
32.0,0.0,48.0,10.0
32.7,0.0,311.0,15.3
32.8,0.0,97.0,9.9
33.0,0.0,69.0,9.9
29.9,0.0,103.0,9.9
30.0,0.0,69.0,10.0
28.9,0.0,85.0,9.9
29.2,0.0,102.0,15.2
27.9,0.0,94.0,9.9
28.0,0.0,92.0,10.0
27.9,0.0,220.0,10.0
28.0,0.0,180.0,10.0
27.9,0.0,296.0,9.9
28.2,0.0,306.0,15.2
27.9,0.0,190.0,10.0
27.0,0.0,190.0,5.1
25.0,0.0,132.0,8.0
26.0,0.0,151.0,10.0
26.0,0.0,160.0,10.0
26.4,0.0,200.0,15.3
25.0,0.0,195.0,10.0
26.0,0.0,190.0,10.0
26.0,0.0,220.0,10.0
26.0,0.0,203.33333333333334,10.0
26.0,0.0,186.66666666666666,10.0
25.3,0.0,170.0,15.3
25.9,0.0,210.0,8.1
26.0,0.0,220.0,8.0
25.0,0.0,210.0,8.1
26.0,0.0,221.0,8.0
26.0,0.0,232.0,8.1
26.5,0.0,210.0,15.3
27.9,0.0,220.0,10.0
29.0,0.0,210.0,10.0
30.8,0.0,210.0,10.0
30.0,0.0,210.0,10.0
30.9,0.0,190.0,10.0
32.5,0.0,320.0,15.3
33.8,0.0,335.0,10.0
34.0,0.0,350.0,10.0
33.0,0.0,50.0,10.0
34.0,0.0,50.0,10.0
33.9,0.0,48.0,10.0
32.6,0.0,70.0,15.3
32.9,0.0,48.0,10.0
33.9,0.0,78.0,10.0
30.7,0.0,90.0,9.9
28.9,0.0,108.0,10.0
29.8,0.0,110.0,10.0
28.3,0.0,320.0,15.3
28.9,0.0,0.0,8.1
29.0,0.0,0.0,8.0
27.9,0.0,0.0,10.0
28.0,0.0,0.0,10.0
27.9,0.0,182.0,10.0
27.1,20.0,181.0,15.3
27.0,0.0,174.0,10.0
27.0,0.0,181.0,10.0
26.9,0.0,181.0,10.0
27.0,0.0,177.0,10.0
27.0,0.0,240.0,10.0
26.5,0.0,239.0,15.3
26.0,0.0,230.0,10.0
26.0,0.0,0.0,10.0
26.0,0.0,220.0,8.0
26.0,0.0,200.0,8.0
26.0,0.0,203.33333333333334,8.0
25.9,0.0,206.66666666666666,14.3
26.0,0.0,210.0,8.0
26.0,0.0,210.0,10.0
26.0,0.0,105.0,9.9
27.0,0.0,0.0,8.0
26.0,0.0,104.5,9.9
25.8,0.0,209.0,14.3
25.1,0.0,229.0,8.0
25.1,0.0,210.0,10.0
29.0,0.0,260.0,8.0
26.1,0.0,252.0,10.0
26.1,0.0,210.0,10.0
27.0,0.0,210.0,15.3
28.0,0.0,321.0,10.0
30.0,0.0,319.0,10.0
31.9,0.0,192.0,10.0
32.0,0.0,201.0,10.0
32.0,0.0,153.0,10.0
32.6,0.0,67.0,15.3
34.9,0.0,134.0,10.0
36.0,0.0,122.0,10.0
34.0,0.0,105.0,10.0
33.0,0.0,29.0,10.0
33.0,0.0,28.0,10.0
33.5,0.0,31.0,15.3
34.9,0.0,48.0,10.0
33.0,0.0,39.0,10.0
34.9,0.0,58.0,10.0
34.0,0.0,69.0,10.0
33.9,0.0,58.0,10.0
33.0,0.0,101.0,15.3
32.9,0.0,77.0,10.0
33.0,0.0,69.0,10.0
31.9,0.0,70.0,10.0
30.0,0.0,91.0,10.0
29.0,0.0,89.0,10.0
29.2,0.0,136.0,15.3
29.0,0.0,80.0,10.0
29.0,0.0,90.0,10.0
29.0,0.0,105.0,10.0
29.0,0.0,112.0,10.0
29.0,0.0,240.0,10.0
27.7,0.0,230.0,15.3
28.0,0.0,220.0,10.0
27.0,0.0,220.0,10.0
27.0,0.0,230.0,10.0
28.0,0.0,213.0,10.0
28.0,0.0,230.0,10.0
26.7,0.0,200.0,15.3
27.0,0.0,200.0,10.0
27.0,0.0,210.0,10.0
27.0,0.0,220.0,10.0
27.0,0.0,220.0,10.0
27.0,0.0,210.0,10.0
26.6,0.0,210.0,15.3
26.9,0.0,210.0,10.0
27.0,0.0,210.0,10.0
26.9,0.0,259.0,10.0
27.0,0.0,250.0,10.0
28.0,0.0,268.0,10.0
28.5,0.0,268.0,15.3
31.9,0.0,220.0,10.0
33.0,0.0,230.0,10.0
33.0,0.0,200.0,10.0
34.0,0.0,181.0,10.0
34.0,0.0,201.0,10.0
34.5,0.0,179.0,15.3
35.9,0.0,248.0,10.0
36.0,0.0,102.0,10.0
37.9,0.0,114.0,10.0
38.0,0.0,20.0,10.0
36.9,0.0,36.0,10.0
36.0,0.0,65.0,15.3
36.9,0.0,38.0,10.0
36.0,0.0,41.0,10.0
35.9,0.0,60.0,10.0
33.0,0.0,50.0,10.0
33.0,0.0,70.0,10.0
32.0,0.0,81.0,15.3
32.9,0.0,60.0,10.0
31.0,0.0,90.0,10.0
30.0,0.0,90.0,6.1
29.0,0.0,79.0,10.0
28.0,0.0,96.0,10.0
29.5,0.0,129.0,15.3
29.0,0.0,120.0,10.0
29.0,0.0,119.0,10.0
28.1,0.0,60.0,8.1
28.1,0.0,142.5,10.0
26.9,0.0,225.0,3.9
26.1,0.0,318.0,9.0
25.9,0.0,268.0,7.8
26.0,0.0,250.0,9.9
25.9,0.0,231.0,9.9
26.0,0.0,202.0,6.0
25.0,0.0,156.0,4.1
25.5,13.0,330.0,8.2
25.0,0.0,228.0,8.1
25.0,0.0,239.0,10.0
25.0,0.0,283.0,10.0
25.0,0.0,279.0,10.0
25.0,0.0,278.0,10.0
25.2,0.0,283.0,10.0
25.0,0.0,200.0,10.0
25.0,0.0,210.0,10.0
25.0,0.0,210.0,10.0
25.0,0.0,210.0,10.0
26.0,0.0,245.0,10.0
26.8,0.0,280.0,15.3
28.0,0.0,280.0,10.0
28.0,0.0,280.0,10.0
29.0,0.0,360.0,10.0
29.0,0.0,350.0,10.0
29.1,0.0,78.0,10.0
30.1,0.0,273.0,15.3
32.0,0.0,10.0,10.0
32.0,0.0,98.0,10.0
32.0,0.0,78.0,10.0
33.0,0.0,10.0,10.0
32.9,0.0,29.0,10.0
32.9,0.0,54.0,15.3
32.9,0.0,49.0,10.0
34.0,0.0,69.0,10.0
34.8,0.0,58.0,10.0
34.0,0.0,69.0,10.0
31.9,0.0,49.0,10.0
31.0,0.0,75.0,15.3
31.9,0.0,10.0,10.0
31.0,0.0,39.0,10.0
30.0,0.0,59.0,10.0
30.0,0.0,20.0,10.0
30.0,0.0,30.0,10.0
29.0,0.0,284.0,15.3
29.0,0.0,321.0,10.0
29.0,0.0,212.0,10.0
29.0,0.0,221.0,10.0
29.0,0.0,269.0,10.0
29.0,0.0,0.0,10.0
27.9,0.0,270.0,15.3
28.0,0.0,260.0,10.0
28.0,0.0,262.0,10.0
28.0,0.0,260.0,9.9
28.0,0.0,231.0,10.0
27.0,0.0,249.0,9.9
27.0,0.0,250.0,15.2
27.0,0.0,230.0,7.9
27.0,0.0,249.0,6.0
26.9,0.0,250.0,6.1
26.0,0.0,0.0,8.0
26.9,0.0,250.0,5.1
26.6,0.0,270.0,5.0
26.0,0.0,260.0,6.0
26.0,0.0,252.0,6.0
26.0,0.0,242.0,5.0
26.0,0.0,262.0,4.0
25.0,0.0,278.0,4.0
25.1,18.0,239.0,3.0
25.0,0.0,249.0,5.0
25.0,0.0,221.0,4.0
25.0,0.0,211.0,4.0
24.0,0.0,221.0,4.0
24.0,0.0,221.0,4.0
24.0,0.0,255.0,6.6
24.0,0.0,230.0,3.0
24.0,0.0,240.0,4.0
23.9,0.0,210.0,2.1
24.0,0.0,200.0,3.0
23.0,0.0,219.0,3.1
23.1,31.0,236.0,2.0
23.0,0.0,220.0,4.0
23.0,0.0,220.0,4.0
23.0,0.0,221.0,4.0
23.0,0.0,220.0,3.0
23.0,0.0,229.0,3.1
22.9,0.0,225.0,7.2
23.0,0.0,222.0,3.1
23.0,0.0,210.0,3.1
23.0,0.0,210.0,4.1
23.0,0.0,209.0,4.1
23.0,0.0,218.0,5.1
23.1,27.0,195.0,4.1
23.0,0.0,256.0,3.2
23.0,0.0,327.0,4.1
23.0,0.0,84.0,4.1
23.0,0.0,52.0,4.1
23.0,0.0,104.0,4.1
22.8,0.0,154.0,4.5
23.0,0.0,144.0,5.1
23.0,0.0,141.0,6.0
23.0,0.0,121.0,6.0
24.0,0.0,298.0,7.0
24.0,0.0,110.0,7.0
23.4,31.0,270.0,8.6
24.0,0.0,192.0,7.0
24.0,0.0,171.0,7.0
23.9,0.0,230.0,7.0
23.0,0.0,337.0,7.0
23.0,0.0,200.0,7.0
22.9,0.0,210.0,5.4
23.0,0.0,220.0,7.0
23.0,0.0,230.0,7.0
23.0,0.0,201.0,7.0
23.0,0.0,201.0,7.0
23.0,0.0,201.0,4.1
23.0,6.0,171.0,7.6
24.0,0.0,199.0,7.0
24.0,0.0,229.0,9.0
25.0,0.0,258.0,9.9
26.0,0.0,239.0,10.0
26.9,0.0,258.0,9.9
26.1,0.0,286.0,10.0
27.0,0.0,287.0,10.0
27.1,0.0,288.0,10.0
28.0,0.0,315.0,10.0
29.1,0.0,320.0,10.0
31.0,0.0,320.0,10.0
29.7,0.3,326.0,15.3
30.1,0.0,4.0,10.0
31.0,0.0,2.0,10.0
31.0,0.0,4.0,10.0
30.0,0.0,2.0,10.0
28.1,0.0,354.0,8.1
28.0,0.0,351.0,15.3
28.0,0.0,81.0,10.0
28.0,0.0,51.0,10.0
27.0,0.0,40.0,10.0
27.0,0.0,340.0,10.0
26.0,0.0,262.0,7.1
25.5,17.7,321.0,9.0
25.0,0.0,300.0,7.9
25.0,0.0,300.0,8.0
25.0,0.0,300.0,8.0
25.0,0.0,271.0,8.0
25.0,0.0,220.0,8.0
24.9,0.0,255.0,9.9
25.0,0.0,290.0,9.9
25.0,0.0,231.0,9.9
25.0,0.0,248.0,9.9
25.0,0.0,260.0,9.9
25.0,0.0,264.0,9.9
24.8,0.9,232.0,9.9
25.0,0.0,138.5,9.9
25.0,0.0,45.0,10.5
25.0,0.0,320.0,9.9
25.0,0.0,331.0,9.9
25.0,0.0,303.25,6.0
24.7,0.0,275.5,9.9
24.0,0.0,247.75,9.9
24.0,0.0,220.0,9.9
24.0,0.0,0.0,9.9
24.0,0.0,200.0,9.9
25.0,0.0,195.0,9.9
25.8,0.0,190.0,15.3
27.0,0.0,174.0,10.0
28.0,0.0,177.0,10.0
29.0,0.0,180.0,10.0
30.0,0.0,190.0,10.0
31.0,0.0,169.0,10.0
32.0,0.0,200.0,15.3
33.9,0.0,130.0,10.0
33.0,0.0,30.0,10.0
33.9,0.0,33.0,10.0
35.0,0.0,100.0,10.0
33.9,0.0,89.0,10.0
32.7,0.0,104.0,15.3
33.9,0.0,70.0,10.0
31.0,0.0,51.0,8.0
27.1,0.0,353.0,6.1
28.0,0.0,120.0,8.0
28.9,0.0,140.0,7.8
29.9,0.0,123.0,15.2
30.8,0.0,105.0,9.9
29.9,0.0,108.0,9.9
28.8,0.0,106.0,9.9
28.0,0.0,133.0,9.9
27.9,0.0,230.0,9.9
27.8,23.1,234.0,15.2
27.9,0.0,232.0,9.9
28.0,0.0,230.0,10.0
27.9,0.0,230.0,9.9
27.0,0.0,220.0,10.0
26.9,0.0,240.0,6.1
25.6,0.0,180.0,7.2
26.0,0.0,328.0,5.1
26.0,0.0,267.0,6.0
26.0,0.0,206.0,8.0
26.0,0.0,208.0,9.9
25.9,0.0,210.0,9.9
25.1,3.0,200.0,9.9
25.9,0.0,0.0,9.9
26.0,0.0,270.0,9.9
25.9,0.0,250.0,9.9
26.0,0.0,125.0,9.9
26.0,0.0,0.0,9.9
25.5,0.0,0.0,9.9
25.0,0.0,240.0,9.9
26.0,0.0,230.0,10.0
25.0,0.0,231.0,9.9
25.0,0.0,232.0,10.0
26.0,0.0,215.0,10.0
25.8,0.0,215.0,15.3
27.9,0.0,200.0,10.0
29.0,0.0,193.0,10.0
30.0,0.0,228.66666666666666,10.0
30.0,0.0,264.3333333333333,10.0
31.0,0.0,300.0,10.0
30.7,0.0,359.0,10.0
31.0,0.0,350.0,10.0
29.1,0.0,350.0,6.1
29.1,0.0,302.0,8.1
30.0,0.0,281.0,10.0
30.0,0.0,292.0,10.0
30.1,2.0,303.0,15.2
31.8,0.0,269.0,9.9
31.9,0.0,310.0,9.9
30.8,0.0,325.0,10.0
29.0,0.0,320.0,10.0
27.9,0.0,310.0,9.8
27.9,0.0,324.0,15.3
27.9,0.0,310.0,10.0
29.0,0.0,290.0,10.0
27.9,0.0,299.0,10.0
28.0,0.0,269.0,10.0
27.9,0.0,220.0,10.0
27.0,0.0,152.0,15.3
26.9,0.0,172.0,10.0
27.0,0.0,191.0,10.0
26.9,0.0,211.0,10.0
27.0,0.0,211.0,10.0
26.9,0.0,191.0,9.9
26.5,0.0,209.0,15.2
26.9,0.0,239.0,9.9
27.0,0.0,259.0,10.0
26.9,0.0,273.0,9.9
27.0,0.0,281.0,10.0
26.9,0.0,273.0,9.9
26.1,0.0,295.0,15.2
26.0,0.0,278.0,9.9
26.0,0.0,280.0,10.0
26.0,0.0,273.0,9.9
26.0,0.0,259.0,10.0
26.0,0.0,269.0,9.9
25.8,0.0,248.0,15.2
25.9,0.0,252.0,9.9
26.0,0.0,262.0,10.0
26.0,0.0,249.0,9.9
26.0,0.0,280.0,10.0
26.0,0.0,283.0,9.9
26.4,0.0,265.0,15.2
27.0,0.0,264.0,10.0
28.0,0.0,262.0,10.0
28.0,0.0,270.0,10.0
28.0,0.0,260.0,10.0
29.0,0.0,239.0,10.0
29.0,0.0,297.0,15.3
30.0,0.0,254.0,10.0
30.0,0.0,242.0,10.0
31.0,0.0,260.0,10.0
31.0,0.0,262.0,10.0
31.0,0.0,290.0,10.0
28.2,0.0,280.0,13.0
28.1,0.0,249.0,5.2
26.1,0.0,280.0,4.1
26.1,0.0,259.0,3.2
26.1,0.0,251.0,2.1
25.0,0.0,282.0,1.2
25.3,0.0,311.0,2.1
25.0,0.0,260.0,2.1
25.0,0.0,241.0,5.9
25.0,0.0,231.0,6.9
26.0,0.0,239.0,5.0
25.9,0.0,240.0,4.0
25.8,45.0,241.0,6.7
25.9,0.0,230.0,4.0
25.0,0.0,220.0,2.0
25.0,0.0,240.0,4.0
25.0,0.0,200.0,5.0
25.0,0.0,215.0,2.1
24.7,29.0,203.0,3.6
25.0,0.0,200.0,5.0
25.0,0.0,199.0,3.0
25.0,0.0,112.0,4.0
25.0,0.0,121.0,4.0
25.0,0.0,92.0,4.0
24.9,150.0,106.0,3.0
25.0,0.0,114.0,5.0
25.0,0.0,102.0,5.0
25.0,0.0,100.0,6.0
25.0,0.0,121.0,6.0
25.0,0.0,123.0,6.0
24.8,14.0,52.0,8.1
25.0,0.0,334.0,6.0
25.0,0.0,170.0,6.0
25.0,0.0,180.0,7.9
25.0,0.0,155.0,8.0
25.9,0.0,130.0,9.9
25.5,0.0,100.0,10.0
27.0,0.0,70.0,9.9
28.0,0.0,100.0,10.0
28.9,0.0,103.0,9.9
28.0,0.0,112.0,9.9
28.0,0.0,112.0,9.9
27.5,0.0,90.0,10.0
29.0,0.0,100.0,9.9
28.0,0.0,90.0,9.9
27.0,0.0,72.0,9.9
27.0,0.0,59.0,9.9
27.0,0.0,57.0,5.1
26.6,3.0,84.0,3.5
26.0,0.0,85.0,2.2
27.0,0.0,97.0,6.0
27.0,0.0,105.0,8.0
28.0,0.0,110.0,8.0
27.0,0.0,100.0,8.0
26.2,47.0,132.0,4.8
27.0,0.0,94.0,8.0
28.0,0.0,77.0,8.0
28.0,0.0,64.0,8.0
27.0,0.0,70.0,8.0
27.0,0.0,95.0,8.0
26.0,73.0,30.0,4.8
26.0,0.0,153.0,5.1
26.0,0.0,340.0,5.1
25.0,0.0,235.0,5.1
25.0,0.0,279.0,5.1
25.0,0.0,292.0,4.1
24.5,30.0,280.0,5.0
25.0,0.0,278.0,7.0
25.0,0.0,269.0,8.0
25.0,0.0,200.0,8.1
25.0,0.0,210.0,6.1
25.0,0.0,230.0,5.2
24.7,0.0,235.0,8.6
25.0,0.0,219.0,8.1
25.0,0.0,279.0,8.0
25.0,0.0,239.0,8.1
25.0,0.0,131.0,8.0
25.0,0.0,190.0,5.2
24.6,0.0,200.0,5.0
25.0,0.0,220.0,4.2
25.0,0.0,120.0,6.1
25.0,0.0,123.0,8.1
25.0,0.0,260.0,8.0
25.0,0.0,220.0,10.0
25.3,4.0,210.0,10.0
26.0,0.0,267.0,10.0
27.0,0.0,200.0,10.0
27.0,0.0,200.0,10.0
29.0,0.0,210.0,10.0
30.0,0.0,215.0,10.0
30.4,0.0,240.0,15.3
31.9,0.0,274.0,10.0
32.0,0.0,320.0,10.0
31.0,0.0,331.0,10.0
32.0,0.0,311.0,10.0
31.9,0.0,312.0,10.0
30.1,0.1,311.0,15.3
31.8,0.0,302.0,10.0
31.0,0.0,291.0,9.0
28.9,0.0,292.0,10.0
27.0,0.0,321.0,4.1
27.0,0.0,311.0,6.1
28.0,0.0,275.0,9.1
28.0,0.0,264.0,10.0
26.0,0.0,291.0,5.1
26.0,0.0,281.0,6.1
25.1,0.0,280.0,6.1
25.1,0.0,281.0,6.1
24.8,7.9,270.0,4.6
25.1,0.0,253.0,3.2
25.1,0.0,232.0,4.1
25.1,0.0,242.0,3.2
25.1,0.0,200.0,5.1
25.1,0.0,243.0,5.1
24.8,0.0,235.0,4.1
25.0,0.0,224.0,8.0
25.0,0.0,203.0,9.0
25.0,0.0,216.0,9.9
25.0,0.0,242.0,9.9
25.0,0.0,254.0,9.9
24.8,6.0,240.0,9.9
25.0,0.0,240.0,9.9
25.0,0.0,220.0,10.0
25.0,0.0,250.0,9.9
25.0,0.0,320.0,10.0
25.0,0.0,268.0,9.9
24.9,0.0,307.0,10.0
25.0,0.0,250.0,9.9
25.0,0.0,203.0,10.0
25.0,0.0,190.0,9.9
25.0,0.0,0.0,10.0
26.0,0.0,0.0,10.0
25.7,0.0,318.0,15.3
27.0,0.0,0.0,10.0
27.0,0.0,240.0,10.0
29.0,0.0,298.0,10.0
30.0,0.0,280.0,10.0
30.0,0.0,300.0,10.0
29.5,0.0,276.0,15.3
30.0,0.0,290.0,10.0
31.0,0.0,290.0,10.0
32.0,0.0,290.0,10.0
32.0,0.0,270.0,10.0
32.0,0.0,254.0,10.0
31.2,0.0,311.0,15.3
32.9,0.0,293.0,10.0
32.0,0.0,301.0,10.0
31.0,0.0,301.0,10.0
32.0,0.0,271.0,10.0
32.0,0.0,262.0,10.0
30.1,0.0,301.0,15.3
31.0,0.0,300.0,10.0
30.0,0.0,290.0,10.0
29.0,0.0,301.0,10.0
28.0,0.0,301.0,10.0
28.0,0.0,302.0,10.0
27.4,0.0,313.0,15.3
28.0,0.0,282.0,10.0
28.0,0.0,281.0,10.0
27.1,0.0,272.0,10.0
27.0,0.0,310.0,10.0
27.0,0.0,281.0,10.0
26.6,0.0,301.0,15.3
27.0,0.0,242.0,10.0
27.0,0.0,320.0,10.0
27.0,0.0,320.0,10.0
27.0,0.0,320.0,10.0
27.0,0.0,330.0,10.0
26.4,0.0,233.0,15.3
27.0,0.0,280.0,10.0
27.0,0.0,310.0,10.0
26.0,0.0,200.0,10.0
26.0,0.0,200.0,10.0
26.0,0.0,200.0,10.0
24.9,0.0,250.0,19.7
26.0,0.0,0.0,10.0
26.0,0.0,0.0,10.0
25.0,0.0,0.0,10.0
26.0,0.0,0.0,10.0
27.0,0.0,0.0,10.0
27.0,0.0,180.0,15.3
29.0,0.0,230.0,10.0
31.0,0.0,250.0,10.0
32.0,0.0,250.0,10.0
33.0,0.0,279.0,10.0
33.0,0.0,270.0,10.0
31.5,0.0,271.0,15.3
32.9,0.0,291.0,10.0
34.0,0.0,290.0,10.0
34.9,0.0,261.0,10.0
35.0,0.0,270.0,10.0
33.9,0.0,222.0,10.0
31.5,0.0,226.0,15.3
33.9,0.0,250.0,10.0
35.0,0.0,250.0,10.0
34.9,0.0,269.0,10.0
34.0,0.0,280.0,10.0
33.9,0.0,268.0,10.0
31.8,0.0,291.0,15.3
32.9,0.0,258.0,10.0
32.0,0.0,259.0,10.0
31.9,0.0,258.0,10.0
31.0,0.0,269.0,10.0
30.0,0.0,154.0,10.0
29.2,0.0,302.0,15.3
29.0,0.0,280.0,10.0
29.0,0.0,242.0,10.0
28.0,0.0,210.0,10.0
28.0,0.0,210.0,10.0
28.0,0.0,0.0,10.0
27.5,0.0,200.0,15.3
28.0,0.0,210.0,10.0
28.0,0.0,232.0,10.0
28.0,0.0,200.0,10.0
27.0,0.0,210.0,10.0
27.0,0.0,230.0,10.0
26.5,0.0,190.0,15.3
27.0,0.0,300.0,10.0
27.0,0.0,0.0,10.0
26.0,0.0,200.0,10.0
26.0,0.0,205.0,10.0
26.0,0.0,210.0,10.0
25.6,0.0,0.0,15.3
26.0,0.0,220.0,10.0
26.0,0.0,230.0,10.0
26.0,0.0,220.0,10.0
26.0,0.0,210.0,10.0
27.0,0.0,180.0,10.0
28.0,0.0,250.0,15.3
29.9,0.0,320.0,10.0
32.0,0.0,0.0,10.0
33.0,0.0,0.0,10.0
34.0,0.0,90.0,10.0
34.0,0.0,58.0,10.0
33.8,0.0,100.0,15.3
35.0,0.0,50.0,10.0
36.0,0.0,50.0,10.0
35.9,0.0,30.0,10.0
36.0,0.0,29.0,10.0
35.9,0.0,58.0,10.0
35.4,0.0,59.0,15.3
